city,id,lat,long,date,n,variants
Amsterdam,2759794,52.37403,4.88969,1764,48,A Amsterdam|A Amsterdam Et A Leipzig|A Amsterdam et a Leipsick|Amstelaedami|Amsteldam|Amsterdam|Amsterdam|Amsterdam et Leipzig|Amsterdam et Paris|Haarlem en Amsterdam
Amsterdam,2759794,52.37403,4.88969,1765,42,A Amsterdam|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Te Amsteldam|te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1766,40,A Amsterdam|Amsteldam|Amsterdam|Amsterdam|Te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1767,47,A Amsterdam|A Amsterdam & se trouve à Paris|A Amsterdam et se trouve à Paris|Amsteldam|Amsterdam|Amsterdam & Leipzig|Amsterdam - Paris|Amsterdam|Te Amsteldam|t'Amsteldam
Amsterdam,2759794,52.37403,4.88969,1768,34,Amsteldam|Amstelodami|Amsterdam|Amsterdam|à Amsterdam
Amsterdam,2759794,52.37403,4.88969,1769,35,A Amsterdam|Amsteldam|Amsterdam|Amsterdam|Amsterdam u.a.|Te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1770,72,"A Amsterdam|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Amsterdam|Amsterdam, Paris|Londres [i. e. Amsterdam]|Te Amsterdam"
Amsterdam,2759794,52.37403,4.88969,1771,37,A Amsterdam|A Amsterdam et se trouve a Paris|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Te Amsteldam|à Amsterdam
Amsterdam,2759794,52.37403,4.88969,1772,62,"A Amsterdam|Amsterdam|Amsterdam|Amsterdam|Amsterdam, Paris|Te Amsteldam|Te Amsterdam"
Amsterdam,2759794,52.37403,4.88969,1773,37,"A Amsterdam|A Amsterdam, Et se trouve à Paris|Amsteldam|Amsterdam|Amsterdam|Amsterdam et Leipzig|Amsterdam, Paris"
Amsterdam,2759794,52.37403,4.88969,1774,30,Amstelaedami|Amsterdam|Londres [i.e. Amsterdam]|Te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1775,45,"A Amsterdam, Et A Paris,|Amsteldam|Amstelodami|Amsterdam|Amsterdam [u. a.]|Amsterdam|Te Amsteldam"
Amsterdam,2759794,52.37403,4.88969,1776,45,A Amsterdam|A Amsterdam et se trouve A Paris|Amsterdam|Amsterdam|Amsterdam|Te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1777,37,A Amsterdam|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Te Amsteldam
Amsterdam,2759794,52.37403,4.88969,1778,20,Amsteldam|Amstelodami|Amsterdam|Amsterdam
Amsterdam,2759794,52.37403,4.88969,1779,18,Amsteldam|Amsteldam et Utrecht|Amstelodami|Amsterdam|Amsterdam
Amsterdam,2759794,52.37403,4.88969,1780,38,A Amsterdam|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Amsterdam et Leipzig
Amsterdam,2759794,52.37403,4.88969,1781,28,A Amsterdam|Amsteldam|Amstelodami|Amsterdam|Amsterdam en Groningen|Londres [i.e. Amsterdam?]
Amsterdam,2759794,52.37403,4.88969,1782,21,A Amsterdam|Amsteldam|Amsteldam et Utrecht|Amstelodami|Amsterdam
Amsterdam,2759794,52.37403,4.88969,1783,31,A Amsterdam|Amstelaedami|Amsteldam|Amstelodami|Amsterdam|Amsterdam [u. a.]
Amsterdam,2759794,52.37403,4.88969,1784,19,Amsterdam|Amsterdam|Amsterdam u.a.
Amsterdam,2759794,52.37403,4.88969,1785,18,A Amsterdam|Amstelaedami|Amsteldam|Amsterdam|Amsterdam|a Amsterdam
Amsterdam,2759794,52.37403,4.88969,1786,20,A Amsterdam|Amstelaedami|Amsteldam|Amstelodami|Amsterdam|Amsterdam|Te Amsterdam
Amsterdam,2759794,52.37403,4.88969,1787,19,A Amsterdam|Amstelodami|Amsterdam|Amsterdam|Amsterdam et Paris
Amsterdam,2759794,52.37403,4.88969,1788,21,A Amsterdam|Amsteldam|Amsterdam|Amsterdam
Amsterdam,2759794,52.37403,4.88969,1789,39,Amsteldam|Amsterdam|Amsterdam|Amsterdam et Paris|Amsterdamo
Amsterdam,2759794,52.37403,4.88969,1790,17,Amsteldam|Amstelodami|Amsterdam|Eleutheropolis [Amsterdam ?]|Te Amsterdam
Amsterdam,2759794,52.37403,4.88969,1791,11,Amsteldam|Amsterdam|Amsterdam en Dordrecht
Amsterdam,2759794,52.37403,4.88969,1792,6,Amsterdam|Amsterdam|Amsterdam en Dordrecht|Te bekoomen te Amst.
Amsterdam,2759794,52.37403,4.88969,1793,4,Amsterdam|Amsterdam en Dordrecht
Amsterdam,2759794,52.37403,4.88969,1794,7,Amsteldam|Amstelodami|Amsterdam|Amsterdam und Triest
Amsterdam,2759794,52.37403,4.88969,1795,8,Amsteldam|Amstelodami|Amsterdam en Dordrecht|Te Amsterdam
Amsterdam,2759794,52.37403,4.88969,1796,7,Amsterdam|Amsterdamo|Te Amsterdam
Amsterdam,2759794,52.37403,4.88969,1797,6,Amsteldam|Amsterdam|Amsterdam en Dordrecht
Amsterdam,2759794,52.37403,4.88969,1798,4,Amsteldam
Amsterdam,2759794,52.37403,4.88969,1799,9,Amsteldam|Amsterdam
Amsterdam,2759794,52.37403,4.88969,1800,15,Amsteldam|Amsterdam|Amsterdam|Te Amsterdam
Ankara,323786,39.91987,32.85427,1735,1,Ankara
Antwerpen,2803138,51.22047,4.40026,1700,17,Amberes|Antverpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1701,7,Antverpiae|Antverpiæ|Antwerpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1702,13,Amberes|Antverpiae|Antverpiæ|Antwerpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1703,8,Antverpiae|Antwerpiae
Antwerpen,2803138,51.22047,4.40026,1704,3,Antverpiae|Antwerpen|Anvers
Antwerpen,2803138,51.22047,4.40026,1705,4,Amberes|Antverpiae|Antwerpiae
Antwerpen,2803138,51.22047,4.40026,1706,8,Antverpiae|Antwerpiae
Antwerpen,2803138,51.22047,4.40026,1707,3,Antverpiae|Antverpiæ|Anvers
Antwerpen,2803138,51.22047,4.40026,1708,12,Antverpiae|Antverpiæ|En Amberes
Antwerpen,2803138,51.22047,4.40026,1709,3,Antverpiae|Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1710,1,Antwerpiae
Antwerpen,2803138,51.22047,4.40026,1711,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1712,10,Antverpiae|T' Antwerpen
Antwerpen,2803138,51.22047,4.40026,1713,3,Amberes|Antverpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1714,15,Antverpiae|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1715,2,Antverpiae|Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1716,4,Amberes
Antwerpen,2803138,51.22047,4.40026,1717,9,Antverpiae|Antverpiæ|Antwerpen|Anvers
Antwerpen,2803138,51.22047,4.40026,1718,3,Antverpiae|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1719,7,Amberes|Antverpiae|Antverpiæ|Antwerpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1720,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1721,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1722,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1723,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1724,2,Antverpiae|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1725,2,Antverpiæ|Anvers
Antwerpen,2803138,51.22047,4.40026,1726,1,Antwerpen
Antwerpen,2803138,51.22047,4.40026,1727,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1728,1,Antwerpiae
Antwerpen,2803138,51.22047,4.40026,1729,2,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1730,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1733,3,Antverpiae|Antverpiæ|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1735,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1736,3,Antverpiae|Anvers
Antwerpen,2803138,51.22047,4.40026,1737,13,Amberes
Antwerpen,2803138,51.22047,4.40026,1739,8,Amberes|Antverpiæ|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1740,6,"Amberes|Antverpiae|Antverpiae, Viennae|Viennae [Antwerpen, Wien]"
Antwerpen,2803138,51.22047,4.40026,1743,2,In Amberes
Antwerpen,2803138,51.22047,4.40026,1745,1,Amberes
Antwerpen,2803138,51.22047,4.40026,1746,8,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1753,2,Antverpiae|Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1755,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1757,3,Amberes
Antwerpen,2803138,51.22047,4.40026,1759,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1765,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1770,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1773,1,Antverpiæ
Antwerpen,2803138,51.22047,4.40026,1774,2,Anvers
Antwerpen,2803138,51.22047,4.40026,1775,2,Anvers|Parisiis et Antverpiae
Antwerpen,2803138,51.22047,4.40026,1776,3,Amberes
Antwerpen,2803138,51.22047,4.40026,1778,1,Anvers
Antwerpen,2803138,51.22047,4.40026,1779,1,Antverpiae
Antwerpen,2803138,51.22047,4.40026,1780,1,Anvers
Antwerpen,2803138,51.22047,4.40026,1782,1,Antwerpen
Antwerpen,2803138,51.22047,4.40026,1786,2,Antverpiæ|Antwerpen
Antwerpen,2803138,51.22047,4.40026,1787,2,Anvers
Antwerpen,2803138,51.22047,4.40026,1791,1,T'Hantwerpen
Arles,3036938,43.67681,4.63031,1764,2,Arles
Arnstadt,2955439,50.84048,10.95198,1701,1,Arnstadii
Arnstadt,2955439,50.84048,10.95198,1704,1,Arnstadii
Arnstadt,2955439,50.84048,10.95198,1709,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1712,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1717,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1718,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1720,1,Arnstadia
Arnstadt,2955439,50.84048,10.95198,1726,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1730,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1738,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1744,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1746,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1747,2,Arnstadii|Arnstadt
Arnstadt,2955439,50.84048,10.95198,1748,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1749,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1772,2,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1773,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1774,2,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1776,2,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1777,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1778,2,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1779,2,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1780,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1783,1,Arnstadt
Arnstadt,2955439,50.84048,10.95198,1800,2,Arnstadt und Rudolstadt
Assisi,3182722,43.06671,12.62109,1790,1,Assisi
Assisi,3182722,43.06671,12.62109,1791,1,Assisi
Athens,264371,37.98376,23.72784,1787,1,Athen
Athens,264371,37.98376,23.72784,1793,1,Athen
Augsburg,2954172,48.37154,10.89851,1700,12,Augsburg|Augspurg|Augspurg und Dillingen|Augustae Vindelicorum|Augustæ Vindelicorum [Augsburg]
Augsburg,2954172,48.37154,10.89851,1701,6,Augspurg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1702,9,"Augsburg|Augspurg|Augustae Vindelicorum|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1703,9,Augspurg|Augustae Vindelicorum & Dilingae|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1704,4,Augspurg|Augustae Vindelicorum|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1705,8,Augsburg|Augspurg
Augsburg,2954172,48.37154,10.89851,1706,8,Augspurg|Augstae Vindelicorum|Augustae Vindelicorum|Saltzburg und Augspurg
Augsburg,2954172,48.37154,10.89851,1707,9,Augspurg|Augustae Vindelicorum|Augustae Vindelicorum & Dilingae|Augustae Vindelicorum et Dilingae|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1708,5,Augsbourg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1709,5,Augspurg|Augstae Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1710,13,A Augsbourg|Augspurg|Augspurg und Dillingen|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1711,5,Augspurg
Augsburg,2954172,48.37154,10.89851,1712,6,Augspurg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1713,1,Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1714,4,Augsburg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1715,23,Augspurg|Augustae Vindelicorum|Augustae Vindelicorum & Dilingae|Augustæ Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1716,8,Augspurg|Augspurg und Grätz|Augustae Vindelicorum|Augustae Vindelicorum et Graecii
Augsburg,2954172,48.37154,10.89851,1717,9,"Augsburg|Augspurg und Dillingen|Augspurg und Grätz|Augspurg, und Grätz|Augusta Vindelicorum|Augustae Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1718,15,Augsburg|Augspurg|Augspurg und Dillingen|Augspurg und Grätz|Augspurg|Augusta Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1719,22,Augspurg|Augspurg und Dillingen|Augustae Vindelicorum|Augustae Vindelicorum & Dilingae|Augustae Vindelicorum et Dilingae
Augsburg,2954172,48.37154,10.89851,1720,14,Aug. Vind.|Aug. Vindelicorum|Augspurg|Augspurg [Augsburg]|Augspurg und Dillingen|Augspurg und Grätz|Augusta Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1721,15,Aug. Vindelicorum|Augspurg|Augspurg und Dillingen|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1722,7,Augsburg|Augspurg|Augspurg und Grätz|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1723,12,Augsburg|Augspurg|Augspurg und Grätz|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1724,17,Augsburg|Augspurg|Augustae Vindelicorum|Augustae Vindelicorum et Graecii [Augsburg und Graz]|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1725,8,Augsburg|Augspurg|Augspurg und Grätz|Augustae Vindel.|Augustae Vindelicorum|Augustæ Vindelicorum & Græcii|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1726,27,Augspurg|Augspurg und Grätz|Augustae Vindelicorum|Augustæ Vindelicorum|a Augsbourg
Augsburg,2954172,48.37154,10.89851,1727,14,Augspurg|Augspurg [Augsburg]|Augspurg und Grätz|Augustae Vindelicorum|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1728,19,Augspurg|Augspurg [Augsburg]|Augustae Vindelicorum|Augustae Vindelicorum et Graecii|Augustæ-Vindelicorum|a Augsbourg
Augsburg,2954172,48.37154,10.89851,1729,23,Augsburg|Augspurg|Augspurg und Grätz|Augustae Vindelicorum|Augustæ Vindelicorum|Augustæ-Vindelicorum
Augsburg,2954172,48.37154,10.89851,1730,35,Augsburg|Augspurg|Augspurg und Gretz|Augspurg und Grätz|Augspurg und Grätz Philipp|Augusta Vindelicorum|Augustae Vindelicorum|Augustæ Vindelicorum|Costanz und Augspurg|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1731,14,... se trouvé a Augsbourg|Augsbourg|Augsburg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1732,49,Augspurg|Augspurg und Gräz|Augustae Vindelicorum|Augustae Vindelicorum & Dilingae|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1733,14,... se trouvé a Augsbourg|Augspurg|Augspurg|Augustae Vindel|Augustae Vindelicorum|Augustae Vindelicorum et Dilingae|Augustae Vindelicorum et Graecii|Elles se vendent à Augsbourg
Augsburg,2954172,48.37154,10.89851,1734,18,... se trouve à Augsbourg|... se trouvé a Augsbourg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum & Græcii
Augsburg,2954172,48.37154,10.89851,1735,16,... se trouvé a Augsbourg|Augsbourg|Augsburg|Augspurg|Augustae Vindelicorum|Augustae Vindelicorum et Graecii|Augustæ Vindelicorum & Græcii
Augsburg,2954172,48.37154,10.89851,1736,13,... se trouvé a Augsbourg|Augspurg|Augspurg [Augsburg]|Augspurg und Grätz|Augspurg und Gräz|Augustae Vindelicorum|Zu finden in Augspurg
Augsburg,2954172,48.37154,10.89851,1737,26,... se trouvé a Augsbourg|Augspurg|Augspurg und Dillingen|Augspurg und Grätz|Augustae Vindel|Augustae Vindelicorum|Augustae Vindelicorum et Dilingae|Augustæ Vindelicorum & Græcii
Augsburg,2954172,48.37154,10.89851,1738,24,Augsburg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum|in Augsburg
Augsburg,2954172,48.37154,10.89851,1739,12,Augsburg|Augspurg|Augspurg und Regenspurg|Augustae Vindelicorum|[Augspurg]
Augsburg,2954172,48.37154,10.89851,1740,20,Aug. Vind.|Augsburg|Augspurg|Augspurg|Augusta Vindelicorum|Augustæ Vindel. & Ratisbonæ|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1741,12,Augspurg|Augustae Vindelicorum|Augustae Vindelicorum [Augsburg]|[Augspurg]
Augsburg,2954172,48.37154,10.89851,1742,4,"Augsburg|Augustae Vindelicorum|Augustae, Vindelicorum|Augustæ Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1743,3,Augspurg|Augustae Vindelicorum [Augsburg]
Augsburg,2954172,48.37154,10.89851,1744,7,Augsburg|Augspurg|Augustae Vindelicorum|Strassburg und Augspurg
Augsburg,2954172,48.37154,10.89851,1745,17,"Augsburg|Augspurg|Augspurg und Graez|Augustae Vindelicorum|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1746,8,"Augspurg|Augspurg und Graetz|Augustae Vindelicorum|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1747,13,"Augsburg|Augspurg und Würtzburg|Augustae Vindelicorum|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1748,13,Augsburg|Augspurg|Augustae Vindelicorum|Augustae Vindelicorum et Dilingae
Augsburg,2954172,48.37154,10.89851,1749,16,Augspurg|Augspurg [Augsburg] und Innsprugg [Innsbruck]|Augustae Vindelicorum|Augustae Vindelicorum et Oeniponti|Augustæ Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1750,22,"Augsburg|Augsburg und Leipzig|Augspurg|Augspurg und Ynsprugg|Augspurg|Augustae Vindel|Augustae Vindelicorum|Augustae, Vindelicorum|Augustæ Vindelicorum|[Augsburg]"
Augsburg,2954172,48.37154,10.89851,1751,23,Augsburg|Augspurg|Augspurg und Graez|Augspurg und Jnnspruck|Augspurg und Yhnsbruck|Augspurg und Yhnsprugg|Augusta Vindelicorum|Augustae Vindelicorum et Graecii|Augustae Vindelicorum et Oeniponti|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1752,19,Augsburg|Augspurg und Insprugg|Augspurg und Ynnsprugg|Augspurg und Ynsprugg|Augustae Vindelicorum|Augustæ Vindelicorum Et Wirceburgi|in Augsburg
Augsburg,2954172,48.37154,10.89851,1753,16,Augsburg|Augspurg|Augustae Vindelicorum|Augustae Vindelicorum|Augustae Vindelicorum et Dilingae|Augustæ Vindelicorum & Friburgi Brisgojæ
Augsburg,2954172,48.37154,10.89851,1754,24,Augsburg|Augsburg und Ynnsbrugg|Augspurg|Augusta Vindelicorum|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1755,19,Augsburg|Augspurg|Augspurg und Insprugg|Augustae Vindelicorum|Augustae Vindelicorum Et Cracoviae|Augustae Vindelicorum et Oeniponti|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1756,9,"Augsburg|Augspurg|Augustae Vindelicorum|Augustae Vindelicorum et Oeniponti|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1757,21,Augsburg und Innsbrugg|Augspurg|Augustae Vindelic. et Friburgi Brisg.|Augustae Vindelicorum|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1758,22,Augsburg u. Innsbrugg|Augsburg und Innsbrugg|Augspurg|Augustae Vindelic. et Friburgi Brisg.|Augustae Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1759,15,Augsburg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1760,20,Aug. Vind.|Augsburg|Augsburg u. Innsbrugg|Augsburg und Innsbrugg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1761,20,Augsburg|Augsburg [u. a.]|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1762,25,Augsburg|Augsburg und Innsbrugg|Augspurg|Augusta Vindelicorum|Augustae Vindelicorum|Augustæ Vindelicorum
Augsburg,2954172,48.37154,10.89851,1763,30,"Augsburg|Augsburg und Leipzig|Augspurg|Augspurg u. Ingolstadt|Augustae Vindelicorum|Augustæ Vindelicorum|München, Ingolstadt, und Augspurg"
Augsburg,2954172,48.37154,10.89851,1764,36,Augsbourg & Memmingue|Augsburg|Augsburg und Innsbrug|Augsburg und Innsbrugg|Augspurg|Augspurg und Innsbrug|Augusta Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1765,32,"Augsburg|Augsburg & Innsbrugg|Augsburg und Innsbruck|Augsburg und Innsbrugg|Augsburg, und Innsbruck|Augspurg|Augspurg u. Ingolstadt|Augusta Vindelicorum|Augustae Vindel|Augustae Vindel.|Augustae Vindelicorum|Augustae, Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1766,30,Augsburg|Augsburg und Innsbruck|Augsburg und Innsbrugg|Augsburg und Leipzig|Augsburg|Augspurg|Augusta Vindelicorum|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1767,19,Augsbourg|Augsburg|Augsburg und Innsbruck|Augspurg|Augustae Vindelicorum|Augustae [Augsburg] et Oeniponte [Innsbruck]
Augsburg,2954172,48.37154,10.89851,1768,12,Augsburg|Augsburg und Innsbruck|Augsburg|Augspurg|Augustae Vindelicorum|Augustæ Vindelicorum|Augsburg|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1769,12,Augsburg|Augsburg|Augsburg und Innsbruck|Augspurg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1770,18,"Augsburg|Augsburg und Innsbruck|Augsburg, und Innsbruck|Augspurg|Augspurg u. Innsbruck|Augustae Vindelicorum"
Augsburg,2954172,48.37154,10.89851,1771,15,"Augsburg|Augsburg und Innsbruck|Augsburg, und Innsbruck|Augustae Vindelicorum|[Augsburg]"
Augsburg,2954172,48.37154,10.89851,1772,12,Augsburg|Augsburg und Innsbruck
Augsburg,2954172,48.37154,10.89851,1773,12,Augsbourg|Augsburg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1774,25,Augsburg|Augustae Vindel. et Cracoviae
Augsburg,2954172,48.37154,10.89851,1775,28,"Augsburg|Augsburg|Augspurg|Ingolstadt, und Augsburg|[Augsburg]"
Augsburg,2954172,48.37154,10.89851,1776,29,Augsburg|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1777,42,Augsburg|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1778,29,Augsburg|Augspurg|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1779,28,Augsburg|Augspurg
Augsburg,2954172,48.37154,10.89851,1780,31,Augsburg|Augspurg|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1781,22,Augsburg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1782,28,Augsburg|Augspurg
Augsburg,2954172,48.37154,10.89851,1783,35,Augsbourg et Elwang|Augsburg|Augustae Vindelicorum|Preßburg und Freystadt [i.e. Augsburg]|[Augsburg]|[S.l. Augsburg]
Augsburg,2954172,48.37154,10.89851,1784,29,Augsburg|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1785,29,Augsburg|Augustae Vindel|Augustae Vindelicae|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1786,36,Augsburg|Augspurg|Augustae Vindelicae|Augustae Vindelicorum|[Augsburg]|[S.l. Augsburg]
Augsburg,2954172,48.37154,10.89851,1787,21,Augsburg|Augspurg|Augustae Vindelicae|Augustae Vindelicorum|Augustæ Vindelicorum|[S.l. Augsburg]
Augsburg,2954172,48.37154,10.89851,1788,40,Augsburg|Augspurg|Augustae Vindel.|Augustae Vindelicae|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1789,93,Augsburg|Augspurg|Augustae Vindelicae|Augustae Vindelicorum|Constantinopel=Augsburg|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1790,111,"Augsburg|Augsburg u.a.|Augspurg|Philadelphia [i.e. Augsburg]|Philadelphia, Augsburg|[Augsburg]"
Augsburg,2954172,48.37154,10.89851,1791,72,Augsbburg|Augsburg|Augsburg.|Augustae Vindelicorum
Augsburg,2954172,48.37154,10.89851,1792,80,Augsburg|Augsburg.|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1793,84,Augsburg|Augustae Vindelicorum|Augustæ Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1794,70,(Augsburg)|Augsburg|Augustae Vindelicorum|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1795,13,Augsburg
Augsburg,2954172,48.37154,10.89851,1796,16,Augsburg|Augustae Vindelicorum|Germanien [i.e. Augsburg]|[Augsburg]
Augsburg,2954172,48.37154,10.89851,1797,12,Augsburg|Augsburg und Gunzenhausen|[S.l. Augsburg]
Augsburg,2954172,48.37154,10.89851,1798,8,Augsburg|Augsburg
Augsburg,2954172,48.37154,10.89851,1799,6,Augsburg
Augsburg,2954172,48.37154,10.89851,1800,12,Augsburg|Augustae Vindelicorum
Avignon,3035681,43.94834,4.80892,1701,2,Avignon
Avignon,3035681,43.94834,4.80892,1704,4,Avignon
Avignon,3035681,43.94834,4.80892,1706,1,Avignon
Avignon,3035681,43.94834,4.80892,1729,1,Avignon
Avignon,3035681,43.94834,4.80892,1739,1,Avignon
Avignon,3035681,43.94834,4.80892,1744,5,Avignon
Avignon,3035681,43.94834,4.80892,1745,6,Avignon
Avignon,3035681,43.94834,4.80892,1746,1,Avignon
Avignon,3035681,43.94834,4.80892,1748,1,Avignon
Avignon,3035681,43.94834,4.80892,1750,1,Avignon
Avignon,3035681,43.94834,4.80892,1752,1,Avignon
